
I20241208 00:52:25 2111763 dinov2 train.py:276] Starting training from iteration 182610
I20241208 07:29:49 2111763 dinov2 helpers.py:102] Training  [195150/202900]  eta: 4:05:33  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6031 (12.5625)  dino_local_crops_loss: 9.7162 (9.7080)  dino_global_crops_loss: 1.2033 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1836 (2.1493)  time: 1.892395  data: 1.041451  max mem: 60054
I20241208 07:30:08 2111763 dinov2 helpers.py:102] Training  [195160/202900]  eta: 4:05:15  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5403 (12.5625)  dino_local_crops_loss: 9.6764 (9.7080)  dino_global_crops_loss: 1.1974 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1751 (2.1493)  time: 1.951208  data: 1.101696  max mem: 60054
I20241208 07:30:26 2111763 dinov2 helpers.py:102] Training  [195170/202900]  eta: 4:04:55  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5605 (12.5625)  dino_local_crops_loss: 9.6785 (9.7080)  dino_global_crops_loss: 1.1974 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1694 (2.1493)  time: 1.869531  data: 1.029777  max mem: 60054
I20241208 07:30:46 2111763 dinov2 helpers.py:102] Training  [195180/202900]  eta: 4:04:36  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5587 (12.5624)  dino_local_crops_loss: 9.6864 (9.7080)  dino_global_crops_loss: 1.1995 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1553 (2.1493)  time: 1.897661  data: 1.048708  max mem: 60054
I20241208 07:31:05 2111763 dinov2 helpers.py:102] Training  [195190/202900]  eta: 4:04:18  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5245 (12.5624)  dino_local_crops_loss: 9.6845 (9.7079)  dino_global_crops_loss: 1.1976 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1448 (2.1493)  time: 1.951520  data: 1.094535  max mem: 60054
I20241208 07:31:23 2111763 dinov2 helpers.py:102] Training  [195200/202900]  eta: 4:03:58  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5387 (12.5624)  dino_local_crops_loss: 9.6915 (9.7079)  dino_global_crops_loss: 1.1992 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1513 (2.1493)  time: 1.864641  data: 1.018209  max mem: 60054
I20241208 07:31:43 2111763 dinov2 helpers.py:102] Training  [195210/202900]  eta: 4:03:39  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5714 (12.5624)  dino_local_crops_loss: 9.7046 (9.7079)  dino_global_crops_loss: 1.2020 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1571 (2.1493)  time: 1.885889  data: 1.041503  max mem: 60054
I20241208 07:32:01 2111763 dinov2 helpers.py:102] Training  [195220/202900]  eta: 4:03:20  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.4716 (12.5623)  dino_local_crops_loss: 9.6435 (9.7079)  dino_global_crops_loss: 1.1916 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1462 (2.1493)  time: 1.888463  data: 1.035103  max mem: 60054
I20241208 07:32:20 2111763 dinov2 helpers.py:102] Training  [195230/202900]  eta: 4:03:01  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.4841 (12.5623)  dino_local_crops_loss: 9.6455 (9.7078)  dino_global_crops_loss: 1.1929 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1369 (2.1493)  time: 1.873688  data: 1.022959  max mem: 60054
I20241208 07:32:40 2111763 dinov2 helpers.py:102] Training  [195240/202900]  eta: 4:02:42  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5034 (12.5623)  dino_local_crops_loss: 9.6651 (9.7078)  dino_global_crops_loss: 1.1957 (1.2031)  kde_loss: -0.4978 (-0.4980)  ibot_loss: 2.1353 (2.1493)  time: 1.930798  data: 1.103575  max mem: 60054
I20241208 07:32:58 2111763 dinov2 helpers.py:102] Training  [195250/202900]  eta: 4:02:23  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5099 (12.5622)  dino_local_crops_loss: 9.6687 (9.7078)  dino_global_crops_loss: 1.1957 (1.2031)  kde_loss: -0.4978 (-0.4980)  ibot_loss: 2.1337 (2.1493)  time: 1.867840  data: 1.039696  max mem: 60054
I20241208 07:33:17 2111763 dinov2 helpers.py:102] Training  [195260/202900]  eta: 4:02:04  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5099 (12.5622)  dino_local_crops_loss: 9.6680 (9.7077)  dino_global_crops_loss: 1.1943 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1425 (2.1493)  time: 1.881864  data: 1.031291  max mem: 60054
I20241208 07:33:37 2111763 dinov2 helpers.py:102] Training  [195270/202900]  eta: 4:01:45  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5312 (12.5622)  dino_local_crops_loss: 9.6760 (9.7077)  dino_global_crops_loss: 1.1970 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1578 (2.1493)  time: 1.961270  data: 1.111008  max mem: 60054
I20241208 07:33:55 2111763 dinov2 helpers.py:102] Training  [195280/202900]  eta: 4:01:26  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5471 (12.5622)  dino_local_crops_loss: 9.6753 (9.7077)  dino_global_crops_loss: 1.1972 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1631 (2.1493)  time: 1.890601  data: 1.046905  max mem: 60054
I20241208 07:34:15 2111763 dinov2 helpers.py:102] Training  [195290/202900]  eta: 4:01:07  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5765 (12.5622)  dino_local_crops_loss: 9.6833 (9.7077)  dino_global_crops_loss: 1.2006 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1718 (2.1494)  time: 1.885271  data: 1.039456  max mem: 60054
I20241208 07:34:34 2111763 dinov2 helpers.py:102] Training  [195300/202900]  eta: 4:00:48  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5963 (12.5622)  dino_local_crops_loss: 9.7126 (9.7077)  dino_global_crops_loss: 1.2016 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1784 (2.1494)  time: 1.954339  data: 1.109603  max mem: 60054
I20241208 07:34:52 2111763 dinov2 helpers.py:102] Training  [195310/202900]  eta: 4:00:29  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5963 (12.5622)  dino_local_crops_loss: 9.7177 (9.7077)  dino_global_crops_loss: 1.2035 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1878 (2.1494)  time: 1.891198  data: 1.038431  max mem: 60054
I20241208 07:35:12 2111763 dinov2 helpers.py:102] Training  [195320/202900]  eta: 4:00:10  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6053 (12.5623)  dino_local_crops_loss: 9.7116 (9.7077)  dino_global_crops_loss: 1.2020 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1819 (2.1494)  time: 1.886492  data: 1.031013  max mem: 60054
I20241208 07:35:30 2111763 dinov2 helpers.py:102] Training  [195330/202900]  eta: 3:59:51  lr: 0.0000 (0.0000)  wd: 0.1994 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6203 (12.5623)  dino_local_crops_loss: 9.7223 (9.7077)  dino_global_crops_loss: 1.2045 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1930 (2.1495)  time: 1.878416  data: 1.035244  max mem: 60054
I20241208 07:35:49 2111763 dinov2 helpers.py:102] Training  [195340/202900]  eta: 3:59:32  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6168 (12.5624)  dino_local_crops_loss: 9.7275 (9.7077)  dino_global_crops_loss: 1.2064 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1704 (2.1495)  time: 1.867402  data: 1.025380  max mem: 60054
I20241208 07:36:09 2111763 dinov2 helpers.py:102] Training  [195350/202900]  eta: 3:59:13  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5878 (12.5624)  dino_local_crops_loss: 9.7275 (9.7078)  dino_global_crops_loss: 1.2065 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1512 (2.1495)  time: 1.953414  data: 1.101612  max mem: 60054
I20241208 07:36:27 2111763 dinov2 helpers.py:102] Training  [195360/202900]  eta: 3:58:54  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6041 (12.5624)  dino_local_crops_loss: 9.7381 (9.7078)  dino_global_crops_loss: 1.2092 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1554 (2.1495)  time: 1.897782  data: 1.049281  max mem: 60054
I20241208 07:36:47 2111763 dinov2 helpers.py:102] Training  [195370/202900]  eta: 3:58:35  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5934 (12.5624)  dino_local_crops_loss: 9.7432 (9.7078)  dino_global_crops_loss: 1.2095 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1520 (2.1495)  time: 1.889997  data: 1.056428  max mem: 60054
I20241208 07:37:07 2111763 dinov2 helpers.py:102] Training  [195380/202900]  eta: 3:58:17  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5741 (12.5625)  dino_local_crops_loss: 9.7184 (9.7078)  dino_global_crops_loss: 1.2045 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1476 (2.1495)  time: 1.976562  data: 1.146343  max mem: 60054
I20241208 07:37:25 2111763 dinov2 helpers.py:102] Training  [195390/202900]  eta: 3:57:57  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6066 (12.5625)  dino_local_crops_loss: 9.7300 (9.7078)  dino_global_crops_loss: 1.2053 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1720 (2.1495)  time: 1.902886  data: 1.073689  max mem: 60054
I20241208 07:37:45 2111763 dinov2 helpers.py:102] Training  [195400/202900]  eta: 3:57:38  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6319 (12.5626)  dino_local_crops_loss: 9.7405 (9.7079)  dino_global_crops_loss: 1.2077 (1.2031)  kde_loss: -0.4978 (-0.4980)  ibot_loss: 2.1915 (2.1496)  time: 1.889539  data: 1.065683  max mem: 60054
I20241208 07:38:04 2111763 dinov2 helpers.py:102] Training  [195410/202900]  eta: 3:57:20  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5842 (12.5625)  dino_local_crops_loss: 9.7031 (9.7078)  dino_global_crops_loss: 1.2014 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1714 (2.1496)  time: 1.941444  data: 1.125162  max mem: 60054
I20241208 07:38:22 2111763 dinov2 helpers.py:102] Training  [195420/202900]  eta: 3:57:00  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5943 (12.5626)  dino_local_crops_loss: 9.7210 (9.7079)  dino_global_crops_loss: 1.2035 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1682 (2.1496)  time: 1.871312  data: 1.029498  max mem: 60054
I20241208 07:38:41 2111763 dinov2 helpers.py:102] Training  [195430/202900]  eta: 3:56:41  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5751 (12.5626)  dino_local_crops_loss: 9.7210 (9.7079)  dino_global_crops_loss: 1.2036 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1663 (2.1496)  time: 1.859310  data: 1.016261  max mem: 60054
I20241208 07:39:01 2111763 dinov2 helpers.py:102] Training  [195440/202900]  eta: 3:56:22  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5153 (12.5625)  dino_local_crops_loss: 9.6797 (9.7078)  dino_global_crops_loss: 1.1969 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1503 (2.1496)  time: 1.938912  data: 1.101646  max mem: 60054
I20241208 07:39:19 2111763 dinov2 helpers.py:102] Training  [195450/202900]  eta: 3:56:03  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5193 (12.5625)  dino_local_crops_loss: 9.6701 (9.7078)  dino_global_crops_loss: 1.1957 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1534 (2.1496)  time: 1.898060  data: 1.050549  max mem: 60054
I20241208 07:39:39 2111763 dinov2 helpers.py:102] Training  [195460/202900]  eta: 3:55:44  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5581 (12.5625)  dino_local_crops_loss: 9.6918 (9.7078)  dino_global_crops_loss: 1.2005 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1590 (2.1496)  time: 1.888664  data: 1.047764  max mem: 60054
I20241208 07:39:57 2111763 dinov2 helpers.py:102] Training  [195470/202900]  eta: 3:55:25  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5834 (12.5626)  dino_local_crops_loss: 9.7083 (9.7078)  dino_global_crops_loss: 1.2026 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1777 (2.1496)  time: 1.887247  data: 1.048020  max mem: 60054
I20241208 07:40:16 2111763 dinov2 helpers.py:102] Training  [195480/202900]  eta: 3:55:06  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6008 (12.5626)  dino_local_crops_loss: 9.7083 (9.7078)  dino_global_crops_loss: 1.2032 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1909 (2.1497)  time: 1.892306  data: 1.066269  max mem: 60054
I20241208 07:40:36 2111763 dinov2 helpers.py:102] Training  [195490/202900]  eta: 3:54:47  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6153 (12.5626)  dino_local_crops_loss: 9.7188 (9.7078)  dino_global_crops_loss: 1.2044 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1831 (2.1497)  time: 1.966380  data: 1.135840  max mem: 60054
I20241208 07:40:54 2111763 dinov2 helpers.py:102] Training  [195500/202900]  eta: 3:54:28  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5720 (12.5626)  dino_local_crops_loss: 9.7188 (9.7078)  dino_global_crops_loss: 1.2061 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1463 (2.1497)  time: 1.881503  data: 1.041224  max mem: 60054
I20241208 07:41:13 2111763 dinov2 helpers.py:102] Training  [195510/202900]  eta: 3:54:09  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5326 (12.5626)  dino_local_crops_loss: 9.7118 (9.7078)  dino_global_crops_loss: 1.2041 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1277 (2.1497)  time: 1.866772  data: 1.040564  max mem: 60054
I20241208 07:41:33 2111763 dinov2 helpers.py:102] Training  [195520/202900]  eta: 3:53:50  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5566 (12.5626)  dino_local_crops_loss: 9.7062 (9.7078)  dino_global_crops_loss: 1.2040 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1415 (2.1497)  time: 1.932179  data: 1.111866  max mem: 60054
I20241208 07:41:51 2111763 dinov2 helpers.py:102] Training  [195530/202900]  eta: 3:53:31  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5476 (12.5626)  dino_local_crops_loss: 9.6829 (9.7078)  dino_global_crops_loss: 1.1974 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1530 (2.1497)  time: 1.873832  data: 1.031892  max mem: 60054
I20241208 07:42:10 2111763 dinov2 helpers.py:102] Training  [195540/202900]  eta: 3:53:12  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5405 (12.5626)  dino_local_crops_loss: 9.6809 (9.7078)  dino_global_crops_loss: 1.1957 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1566 (2.1497)  time: 1.886205  data: 1.032996  max mem: 60054
I20241208 07:42:30 2111763 dinov2 helpers.py:102] Training  [195550/202900]  eta: 3:52:53  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5860 (12.5626)  dino_local_crops_loss: 9.6917 (9.7078)  dino_global_crops_loss: 1.2006 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1735 (2.1497)  time: 1.942198  data: 1.105800  max mem: 60054
I20241208 07:42:48 2111763 dinov2 helpers.py:102] Training  [195560/202900]  eta: 3:52:34  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5817 (12.5626)  dino_local_crops_loss: 9.6857 (9.7078)  dino_global_crops_loss: 1.1975 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1705 (2.1497)  time: 1.874250  data: 1.041100  max mem: 60054
I20241208 07:43:07 2111763 dinov2 helpers.py:102] Training  [195570/202900]  eta: 3:52:15  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5293 (12.5626)  dino_local_crops_loss: 9.6645 (9.7077)  dino_global_crops_loss: 1.1962 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1570 (2.1497)  time: 1.888317  data: 1.051976  max mem: 60054
I20241208 07:43:26 2111763 dinov2 helpers.py:102] Training  [195580/202900]  eta: 3:51:56  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5444 (12.5626)  dino_local_crops_loss: 9.6906 (9.7077)  dino_global_crops_loss: 1.1991 (1.2031)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1544 (2.1497)  time: 1.893721  data: 1.051410  max mem: 60054
I20241208 07:43:45 2111763 dinov2 helpers.py:102] Training  [195590/202900]  eta: 3:51:37  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1980)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5225 (12.5625)  dino_local_crops_loss: 9.6728 (9.7077)  dino_global_crops_loss: 1.1966 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1506 (2.1497)  time: 1.894999  data: 1.054627  max mem: 60054
I20241208 07:44:04 2111763 dinov2 helpers.py:102] Training  [195600/202900]  eta: 3:51:18  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5121 (12.5625)  dino_local_crops_loss: 9.6703 (9.7077)  dino_global_crops_loss: 1.1948 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1462 (2.1497)  time: 1.938161  data: 1.096829  max mem: 60054
I20241208 07:44:23 2111763 dinov2 helpers.py:102] Training  [195610/202900]  eta: 3:50:59  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5284 (12.5625)  dino_local_crops_loss: 9.6870 (9.7077)  dino_global_crops_loss: 1.1981 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1529 (2.1497)  time: 1.867532  data: 1.022204  max mem: 60054
I20241208 07:44:42 2111763 dinov2 helpers.py:102] Training  [195620/202900]  eta: 3:50:40  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5298 (12.5625)  dino_local_crops_loss: 9.6760 (9.7076)  dino_global_crops_loss: 1.1967 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1617 (2.1497)  time: 1.890440  data: 1.053796  max mem: 60054
I20241208 07:45:02 2111763 dinov2 helpers.py:102] Training  [195630/202900]  eta: 3:50:21  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5199 (12.5624)  dino_local_crops_loss: 9.6572 (9.7076)  dino_global_crops_loss: 1.1945 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1658 (2.1497)  time: 1.949523  data: 1.112957  max mem: 60054
I20241208 07:45:20 2111763 dinov2 helpers.py:102] Training  [195640/202900]  eta: 3:50:02  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5498 (12.5624)  dino_local_crops_loss: 9.6767 (9.7076)  dino_global_crops_loss: 1.1967 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1757 (2.1498)  time: 1.874643  data: 1.046063  max mem: 60054
I20241208 07:45:39 2111763 dinov2 helpers.py:102] Training  [195650/202900]  eta: 3:49:43  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5751 (12.5624)  dino_local_crops_loss: 9.6869 (9.7076)  dino_global_crops_loss: 1.1985 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1777 (2.1498)  time: 1.872538  data: 1.039442  max mem: 60054
I20241208 07:45:59 2111763 dinov2 helpers.py:102] Training  [195660/202900]  eta: 3:49:24  lr: 0.0000 (0.0000)  wd: 0.1995 (0.1981)  mom: 1.0000 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5013 (12.5624)  dino_local_crops_loss: 9.6494 (9.7075)  dino_global_crops_loss: 1.1918 (1.2030)  kde_loss: -0.4980 (-0.4980)  ibot_loss: 2.1696 (2.1498)  time: 1.948137  data: 1.094929  max mem: 60054
